system,replicate,frame,time_us,parent_n_nodes,parent_n_edges,parent_edge_density,parent_mean_partner_number,parent_largest_component_fraction,parent_free_chain_fraction,MED1_parent_mean_partner_number,OCT4_parent_mean_partner_number,block_n_nodes,block_n_eligible_external_pairs,block_n_edges,block_edge_density,block_mean_partner_number,block_largest_component_fraction,continuity_block_n_edges,continuity_block_n_covalent_edges,continuity_block_largest_component_fraction,continuity_block_residue_LCC_fraction,cross_parent_residue_contacts_per_100_residues,MED1_cross_parent_contact_incidences_per_100_residues,OCT4_cross_parent_contact_incidences_per_100_residues,n_sibling_MED1_fragment_edges_excluded,n_sibling_MED1_residue_pairs_excluded,DNA_direct_MED1_parent_count,DNA_direct_OCT4_parent_count,DNA_linked_physical_fraction,DNA_direct_physical_fraction,DNA_second_physical_fraction,DNA_third_plus_physical_fraction,DNA_linked_residue_fraction,DNA_direct_residue_fraction,DNA_second_residue_fraction,DNA_third_plus_residue_fraction,DNA_linked_parent_fraction,DNA_direct_parent_fraction,DNA_second_parent_fraction,DNA_third_plus_parent_fraction,DNA_linked_bead_all_count,DNA_linked_bead_all_total_weight,DNA_linked_bead_all_mean_nm,DNA_linked_bead_all_q90_nm,DNA_linked_bead_OCT4_count,DNA_linked_bead_OCT4_total_weight,DNA_linked_bead_OCT4_mean_nm,DNA_linked_bead_OCT4_q90_nm,DNA_linked_bead_MED1_count,DNA_linked_bead_MED1_total_weight,DNA_linked_bead_MED1_mean_nm,DNA_linked_bead_MED1_q90_nm,DNA_linked_parent_weighted_bead_all_count,DNA_linked_parent_weighted_bead_all_total_weight,DNA_linked_parent_weighted_bead_all_mean_nm,DNA_linked_parent_weighted_bead_all_q90_nm,DNA_linked_parent_weighted_bead_OCT4_count,DNA_linked_parent_weighted_bead_OCT4_total_weight,DNA_linked_parent_weighted_bead_OCT4_mean_nm,DNA_linked_parent_weighted_bead_OCT4_q90_nm,DNA_linked_parent_weighted_bead_MED1_count,DNA_linked_parent_weighted_bead_MED1_total_weight,DNA_linked_parent_weighted_bead_MED1_mean_nm,DNA_linked_parent_weighted_bead_MED1_q90_nm,DNA_linked_physical_chain_com_all_count,DNA_linked_physical_chain_com_all_total_weight,DNA_linked_physical_chain_com_all_mean_nm,DNA_linked_physical_chain_com_all_q90_nm,DNA_linked_physical_chain_com_OCT4_count,DNA_linked_physical_chain_com_OCT4_total_weight,DNA_linked_physical_chain_com_OCT4_mean_nm,DNA_linked_physical_chain_com_OCT4_q90_nm,DNA_linked_physical_chain_com_MED1_count,DNA_linked_physical_chain_com_MED1_total_weight,DNA_linked_physical_chain_com_MED1_mean_nm,DNA_linked_physical_chain_com_MED1_q90_nm,DNA_linked_block_com_all_count,DNA_linked_block_com_all_total_weight,DNA_linked_block_com_all_mean_nm,DNA_linked_block_com_all_q90_nm,DNA_linked_block_com_OCT4_count,DNA_linked_block_com_OCT4_total_weight,DNA_linked_block_com_OCT4_mean_nm,DNA_linked_block_com_OCT4_q90_nm,DNA_linked_block_com_MED1_count,DNA_linked_block_com_MED1_total_weight,DNA_linked_block_com_MED1_mean_nm,DNA_linked_block_com_MED1_q90_nm
M10O90-S4,work,3801,3.801,100,78.0,0.0157575757575757,1.56,0.2,0.22,4.0,1.288888888888889,130,8325.0,88.0,0.0105705705705705,1.353846153846154,0.0846153846153846,88,0,0.0846153846153846,0.0878241028832192,56.56502800248911,72.01771030993042,133.19135802469137,9,5690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,3901,3.901,100,70.0,0.0141414141414141,1.4,0.25,0.23,3.7,1.1444444444444444,130,8325.0,77.0,0.0092492492492492,1.1846153846153846,0.0615384615384615,77,0,0.0615384615384615,0.0615432482887367,54.90354698195395,91.25237191650854,118.86111111111111,8,5244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4001,4.001,100,83.0,0.0167676767676767,1.66,0.33,0.24,4.8,1.3111111111111111,130,8325.0,89.0,0.0106906906906906,1.3692307692307693,0.0846153846153846,89,0,0.0846153846153846,0.0859780128604024,57.45281062020328,85.12333965844402,129.43827160493828,8,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4101,4.101,100,87.0,0.0175757575757575,1.74,0.22,0.25,4.7,1.4111111111111112,130,8325.0,100.0,0.012012012012012,1.5384615384615383,0.1,100,0,0.1,0.1035262393694254,60.327732835511306,88.3111954459203,136.43827160493828,10,5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4201,4.2010000000000005,100,74.0,0.0149494949494949,1.48,0.25,0.25,4.3,1.1666666666666667,130,8325.0,83.0,0.0099699699699699,1.2769230769230768,0.0538461538461538,83,0,0.0538461538461538,0.055196017423771,55.42211159510475,85.16129032258064,123.37654320987654,9,4620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4301,4.301,100,72.0,0.0145454545454545,1.44,0.25,0.25,4.1,1.1444444444444444,130,8325.0,80.0,0.0096096096096096,1.2307692307692308,0.0923076923076923,80,0,0.0923076923076923,0.0944617299315494,51.71126322339764,86.41998734977862,111.71913580246914,8,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4401,4.401,100,79.0,0.0159595959595959,1.58,0.52,0.25,4.8,1.2222222222222223,130,8325.0,90.0,0.0108108108108108,1.3846153846153846,0.0923076923076923,90,0,0.0923076923076923,0.0942543040862891,59.404687824102886,114.61733080328906,120.85493827160494,8,4150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4501,4.501,100,81.0,0.0163636363636363,1.62,0.31,0.33,4.2,1.3333333333333333,130,8325.0,93.0,0.0111711711711711,1.4307692307692308,0.0769230769230769,93,0,0.0769230769230769,0.0775150383737813,58.58535573532462,100.00632511068945,125.54629629629628,9,4786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4601,4.601,100,90.0,0.0181818181818181,1.8,0.5,0.28,5.1,1.4333333333333331,130,8325.0,101.0,0.0121321321321321,1.553846153846154,0.1923076923076923,101,0,0.1923076923076923,0.1950217797137523,61.55154532254719,106.8943706514864,131.01234567901236,9,5045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4701,4.7010000000000005,100,84.0,0.0169696969696969,1.68,0.46,0.28,5.9,1.211111111111111,130,8325.0,97.0,0.0116516516516516,1.4923076923076923,0.1,97,0,0.1,0.1037751503837378,54.59863098942128,115.0853889943074,106.32407407407408,8,4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4801,4.801,100,79.0,0.0159595959595959,1.58,0.17,0.29,3.8,1.3333333333333333,130,8325.0,90.0,0.0108108108108108,1.3846153846153846,0.0846153846153846,90,0,0.0846153846153846,0.0848579132959966,64.53225471893798,89.39911448450349,148.41975308641975,10,4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90-S4,work,4901,4.901,100,73.0,0.0147474747474747,1.46,0.21,0.35,4.6,1.1111111111111112,130,8325.0,85.0,0.0102102102102102,1.3076923076923077,0.0769230769230769,85,0,0.0769230769230769,0.0775150383737813,59.7407176934246,111.0752688172043,123.58333333333331,10,4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90D1-S4,work,1001,1.001,100,161.0,0.0325252525252525,3.22,0.56,0.26,5.2,3.0,130,8325.0,172.0,0.0206606606606606,2.646153846153846,0.4384615384615384,172,0,0.4384615384615384,0.4389338311553619,74.68367558597801,89.39278937381404,178.6327160493827,9,6072,5.0,32.0,0.4384615384615384,0.2846153846153846,0.0923076923076923,0.0615384615384615,0.4389338311553619,0.2832607342874922,0.0941298485791329,0.0615432482887367,0.51,0.37,0.09,0.07,21161.0,21161.0,8.002796013535947,16.41812752794496,15840.0,15840.0,6.690236647299915,14.630292916167582,5321.0,5321.0,11.910133048149511,20.621126916199177,21161.0,51.0,7.3005341101223395,15.411712907300949,15840.0,43.99999999999999,6.690236647299916,14.630505908209354,5321.0,6.999999999999999,11.136689590720437,20.43818209889065,57.0,57.0,6.826925770386452,15.3347924312314,44.0,44.0,5.4572584897594485,14.029955686713132,13.0,13.0,11.462722720200922,20.57539684047992,57.0,57.0,6.826925770386452,15.3347924312314,44.0,44.0,5.4572584897594485,14.029955686713132,13.0,13.0,11.462722720200922,20.57539684047992
M10O90D1-S4,work,1101,1.101,100,180.0,0.0363636363636363,3.6,0.66,0.19,7.4,3.1777777777777776,130,8325.0,190.0,0.0228228228228228,2.923076923076923,0.5153846153846153,190,0,0.5153846153846153,0.5180045633685957,86.11076540136901,105.45857052498418,204.7993827160494,10,6028,5.0,34.0,0.5307692307692308,0.3,0.0538461538461538,0.1769230769230769,0.5348682845882597,0.2981953951462352,0.053951462352209,0.1827214270898154,0.57,0.39,0.07,0.18,25786.0,25786.0,12.699427826632636,32.89756352352747,17280.0,17280.0,9.366273355806616,26.612917416152623,8506.0,8506.0,19.470755037527727,34.54215081313137,25786.0,57.0,11.10220685766222,32.10142200113976,17280.0,48.0,9.366273355806618,26.617289745696,8506.0,8.999999999999998,20.36051886755877,35.101905326821914,69.0,69.0,11.40849520499489,34.02699129422671,48.0,48.0,7.961830791617249,27.81137622437464,21.0,21.0,19.286585292715216,34.27599630887771,69.0,69.0,11.40849520499489,34.02699129422671,48.0,48.0,7.961830791617249,27.81137622437464,21.0,21.0,19.286585292715216,34.27599630887771
M10O90D1-S4,work,1201,1.201,100,180.0,0.0363636363636363,3.6,0.66,0.22,7.5,3.1666666666666665,130,8325.0,196.0,0.0235435435435435,3.0153846153846158,0.4307692307692308,196,0,0.4307692307692308,0.4314250155569384,85.79547811657332,123.617963314358,195.0,10,5357,5.0,33.0,0.4307692307692308,0.2923076923076923,0.0846153846153846,0.0538461538461538,0.4314250155569384,0.2907280647168637,0.0847334577888404,0.0559634930512341,0.48,0.38,0.09,0.05,20799.0,20799.0,7.66090742773454,16.151878828565145,14760.0,14760.0,6.047801781313886,13.814100197209727,6039.0,6039.0,11.60352033403837,20.011878062524534,20799.0,48.00000000000001,6.78870118410131,14.933367270451717,14760.0,41.0,6.047801781313885,13.816423172600736,6039.0,6.999999999999998,11.128254828999086,19.544590667867634,56.0,56.0,6.49289161922034,14.95702808517419,41.0,41.0,4.695996135238469,13.430734794910576,15.0,15.0,11.404405942104129,19.639164289855607,56.0,56.0,6.49289161922034,14.95702808517419,41.0,41.0,4.695996135238469,13.430734794910576,15.0,15.0,11.404405942104129,19.639164289855607
M10O90D1-S4,work,1301,1.301,100,177.0,0.0357575757575757,3.54,0.71,0.25,8.1,3.033333333333333,130,8325.0,191.0,0.0229429429429429,2.9384615384615387,0.3615384615384615,191,0,0.3615384615384615,0.3589296826384567,80.68035677245385,122.9854522454143,180.08641975308643,9,5706,5.0,32.0,0.3615384615384615,0.2846153846153846,0.0615384615384615,0.0153846153846153,0.3589296826384567,0.2832607342874922,0.0607342874922215,0.014934660858743,0.46,0.37,0.08,0.02,17304.0,17304.0,6.066636077389198,11.780935564425626,14040.0,14040.0,5.549047515530807,10.633526738140228,3264.0,3264.0,8.293028053030064,14.730706456729042,17304.0,46.0,5.977444452061128,11.680154172351916,14040.0,38.99999999999999,5.549047515530811,10.636811248567742,3264.0,6.999999999999999,8.364227384158628,14.95225917322277,47.0,47.0,4.455154742129022,10.289631607621514,39.0,39.0,3.809130518563086,9.837877981372936,8.0,8.0,7.604522832012955,11.02624414712533,47.0,47.0,4.455154742129022,10.289631607621514,39.0,39.0,3.809130518563086,9.837877981372936,8.0,8.0,7.604522832012955,11.02624414712533
M10O90D1-S4,work,1401,1.401,100,161.0,0.0325252525252525,3.22,0.55,0.27,5.6,2.955555555555556,130,8325.0,170.0,0.0204204204204204,2.6153846153846154,0.3923076923076923,170,0,0.3923076923076923,0.3906865795478116,77.42999377722464,103.59266287160024,179.87654320987653,10,5999,4.0,33.0,0.4076923076923077,0.2846153846153846,0.0615384615384615,0.0615384615384615,0.4066583696328562,0.2813316739265712,0.0633478531425015,0.0619788425637834,0.47,0.37,0.07,0.07,19605.0,19605.0,8.896598024771434,20.260798412184734,14760.0,14760.0,7.355412451961981,15.164167885521636,4845.0,4845.0,13.591726828624386,29.10520689652413,19605.0,47.0,8.074126204825433,17.839717422816438,14760.0,41.0,7.355412451961982,15.165072788500348,4845.0,5.999999999999999,12.985336849392343,29.59606617223224,53.0,53.0,7.462763822569282,18.17979472455397,41.0,41.0,5.925184734944425,13.71310929982247,12.0,12.0,12.716159038620868,30.41019403771213,53.0,53.0,7.462763822569282,18.17979472455397,41.0,41.0,5.925184734944425,13.71310929982247,12.0,12.0,12.716159038620868,30.41019403771213
M10O90D1-S4,work,1501,1.501,100,169.0,0.0341414141414141,3.38,0.56,0.2,5.3,3.1666666666666665,130,8325.0,179.0,0.0215015015015015,2.753846153846154,0.3692307692307692,179,0,0.3692307692307692,0.3670815183571873,70.65131715411741,87.19797596457938,167.7037037037037,9,6206,5.0,32.0,0.3692307692307692,0.2846153846153846,0.0769230769230769,0.0076923076923076,0.3670815183571873,0.2832607342874922,0.0763534536403235,0.0074673304293715,0.46,0.37,0.09,0.01,17697.0,17697.0,6.271933210065377,12.85896074739792,14400.0,14400.0,5.700933358378783,12.200459221787783,3297.0,3297.0,8.765836110971344,14.603630065558844,17697.0,46.0,6.05974729864888,12.693297751087542,14400.0,40.0,5.700933358378782,12.2031409124745,3297.0,5.999999999999999,8.451840233782857,14.649119660837291,48.0,48.0,5.046697720874673,12.022632675105063,40.0,40.0,4.401810880305093,10.875047293485665,8.0,8.0,8.271131923722583,14.10866843788544,48.0,48.0,5.046697720874673,12.022632675105063,40.0,40.0,4.401810880305093,10.875047293485665,8.0,8.0,8.271131923722583,14.10866843788544
M10O90D1-S4,work,1601,1.601,100,179.0,0.0361616161616161,3.58,0.58,0.21,7.2,3.1777777777777776,130,8325.0,197.0,0.0236636636636636,3.0307692307692307,0.3923076923076923,197,0,0.3923076923076923,0.3949802945447003,83.77307612528521,113.7571157495256,193.7932098765432,10,6184,5.0,32.0,0.3923076923076923,0.2846153846153846,0.0769230769230769,0.0307692307692307,0.3949802945447003,0.2832607342874922,0.0781165733250363,0.0336029869321717,0.42,0.37,0.07,0.03,19042.0,19042.0,7.194216192566559,15.54421961466331,12960.0,12960.0,5.306298255177718,10.939465085609474,6082.0,6082.0,11.21713899239546,23.11093730229238,19042.0,42.00000000000001,5.975903539562577,12.15184828458297,12960.0,36.0,5.306298255177718,10.946940503864903,6082.0,5.999999999999998,9.993535245871746,22.18144432140661,51.0,51.0,5.778949295698152,12.111133273940975,36.0,36.0,3.8335664515315,8.043956380405877,15.0,15.0,10.447868121698118,22.331728858374493,51.0,51.0,5.778949295698152,12.111133273940975,36.0,36.0,3.8335664515315,8.043956380405877,15.0,15.0,10.447868121698118,22.331728858374493
M10O90D1-S4,work,1701,1.701,100,171.0,0.0345454545454545,3.42,0.69,0.2,7.3,2.988888888888889,130,8325.0,183.0,0.0219819819819819,2.815384615384616,0.3846153846153846,183,0,0.3846153846153846,0.3838207840696951,78.05641982991081,113.61163820366856,176.85185185185185,9,6042,6.0,30.0,0.3846153846153846,0.2769230769230769,0.0846153846153846,0.023076923076923,0.3838207840696951,0.2777224642190417,0.0817672682016179,0.0243310516490354,0.46,0.36,0.11,0.03,18504.0,18504.0,7.2668255299583775,16.268850443924446,14400.0,14400.0,6.268568482247846,14.065854788671276,4104.0,4104.0,10.76948183771463,20.5858490123634,18504.0,46.0,6.7098411650934535,15.060721098369594,14400.0,40.0,6.268568482247847,14.070253539162437,4104.0,5.999999999999999,9.651659050730837,19.496863576438557,50.0,50.0,6.091977001085658,14.229273746780152,40.0,40.0,5.11235198472445,12.253357897115183,10.0,10.0,10.010477066530484,17.364469410522112,50.0,50.0,6.091977001085658,14.229273746780152,40.0,40.0,5.11235198472445,12.253357897115183,10.0,10.0,10.010477066530484,17.364469410522112
M10O90D1-S4,work,1801,1.801,100,167.0,0.0337373737373737,3.34,0.66,0.29,7.5,2.8777777777777778,130,8325.0,185.0,0.0222222222222222,2.8461538461538463,0.4,185,0,0.4,0.4015971790085044,80.35677245384775,115.97722960151803,182.5432098765432,9,5118,5.0,30.0,0.4,0.2692307692307692,0.1076923076923077,0.023076923076923,0.4015971790085044,0.2692180045633686,0.1089400539307197,0.023439120514416,0.45,0.35,0.11,0.03,19361.0,19361.0,7.885749750574504,16.22816834013359,14040.0,14040.0,6.894012487555724,15.176776299961194,5321.0,5321.0,10.502549444764258,22.84617126819182,19361.0,45.00000000000001,7.26459511816399,15.49860106247332,14040.0,38.99999999999999,6.894012487555727,15.178516267670885,5321.0,5.999999999999999,9.673382217117732,20.053190510978165,52.0,52.0,6.693590494107584,14.097896259325513,39.0,39.0,5.598247428450757,14.097896259325513,13.0,13.0,9.979619691078074,19.99296016111594,52.0,52.0,6.693590494107584,14.097896259325513,39.0,39.0,5.598247428450757,14.097896259325513,13.0,13.0,9.979619691078074,19.99296016111594
M10O90D1-S4,work,1901,1.901,100,163.0,0.0329292929292929,3.26,0.71,0.16,5.8,2.977777777777778,130,8325.0,173.0,0.0207807807807807,2.6615384615384614,0.3692307692307692,173,0,0.3692307692307692,0.3669570628500311,86.7600082970338,94.82605945604048,211.91975308641972,9,7879,5.0,30.0,0.3692307692307692,0.2692307692307692,0.0615384615384615,0.0384615384615384,0.3669570628500311,0.2692180045633686,0.0605268616469612,0.0372121966397013,0.45,0.35,0.08,0.05,17691.0,17691.0,7.65810351427868,17.637081686588708,14040.0,14040.0,7.361722518993713,16.772386947475688,3651.0,3651.0,8.79784308530057,18.99689467958364,17691.0,45.0,7.595009578486712,17.326501692920342,14040.0,38.99999999999999,7.361722518993716,16.773079280941737,3651.0,5.999999999999999,9.111375465191196,19.222072894293937,48.0,48.0,6.2981237278028415,15.824137781238672,39.0,39.0,5.87384763873708,15.824137781238672,9.0,9.0,8.136653447087813,19.30909893153191,48.0,48.0,6.2981237278028415,15.824137781238672,39.0,39.0,5.87384763873708,15.824137781238672,9.0,9.0,8.136653447087813,19.30909893153191
M10O90D1-S4,work,2001,2.001,100,180.0,0.0363636363636363,3.6,0.74,0.14,6.3,3.3,130,8325.0,194.0,0.0233033033033033,2.9846153846153847,0.4769230769230769,194,0,0.4769230769230769,0.4764364239784277,79.80916822236051,102.87792536369386,187.30555555555557,9,6360,5.0,31.0,0.4769230769230769,0.2769230769230769,0.0538461538461538,0.1461538461538461,0.4764364239784277,0.2766853349927401,0.0520224019912881,0.1477286869943995,0.56,0.36,0.07,0.17,22969.0,22969.0,9.850106842169565,21.126853764517364,16920.0,16920.0,9.287169553324782,23.066903134767102,6049.0,6049.0,11.42473056960447,20.97701010157873,22969.0,56.0,9.849825519861428,23.397339314764363,16920.0,46.99999999999999,9.287169553324786,23.090028307324285,6049.0,8.999999999999998,12.788140011775033,23.795027930325745,62.0,62.0,8.677795003487448,17.277365959268398,47.0,47.0,8.05461702172804,24.231985855326872,15.0,15.0,10.63041934633359,17.257470886743462,62.0,62.0,8.677795003487448,17.277365959268398,47.0,47.0,8.05461702172804,24.231985855326872,15.0,15.0,10.63041934633359,17.257470886743462
M10O90D1-S4,work,2101,2.101,100,176.0,0.0355555555555555,3.52,0.69,0.21,6.6,3.1777777777777776,130,8325.0,191.0,0.0229429429429429,2.9384615384615387,0.3692307692307692,191,0,0.3692307692307692,0.3671644886952914,84.7334577888405,106.44528779253636,200.21913580246917,9,5284,5.0,32.0,0.3692307692307692,0.2846153846153846,0.0692307692307692,0.0153846153846153,0.3671644886952914,0.2841526654221116,0.0680771624144368,0.014934660858743,0.44,0.37,0.09,0.02,17701.0,17701.0,5.992633718758375,11.486608905286245,14040.0,14040.0,5.37274414554348,10.127687935357711,3661.0,3661.0,8.369921237998236,14.899805167231785,17701.0,44.0,5.675721565512736,10.876782950327287,14040.0,38.99999999999999,5.372744145543481,10.132631078477772,3661.0,5.0,8.03894544127293,14.229512405174647,48.0,48.0,4.599603342784196,10.504291089570216,39.0,39.0,3.92515851407198,9.573797166296092,9.0,9.0,7.52219760053713,15.252035575174489,48.0,48.0,4.599603342784196,10.504291089570216,39.0,39.0,3.92515851407198,9.573797166296092,9.0,9.0,7.52219760053713,15.252035575174489
M10O90D1-S4,work,2201,2.201,100,176.0,0.0355555555555555,3.52,0.62,0.23,6.6,3.1777777777777776,130,8325.0,188.0,0.0225825825825825,2.892307692307692,0.3384615384615385,188,0,0.3384615384615385,0.3372951669778054,75.49471064094587,104.6046805819102,173.62345679012347,9,5871,5.0,32.0,0.3384615384615385,0.2923076923076923,0.0461538461538461,0.0,0.3372951669778054,0.2926571250777847,0.0446380419000207,0.0,0.41,0.37,0.06,0.0,16261.0,16261.0,5.271629064062231,10.583582236039945,12600.0,12600.0,4.774824733995208,9.479902824101565,3661.0,3661.0,6.981471882648545,13.05135588598777,16261.0,40.99999999999999,5.132710410976827,10.472092921941073,12600.0,35.0,4.774824733995208,9.48006467972154,3661.0,5.999999999999999,7.220376860036263,13.226877427796442,44.0,44.0,4.004618336235828,8.026998027056296,35.0,35.0,3.516923374242447,5.496316206917401,9.0,9.0,5.90120985509898,10.97163026332692,44.0,44.0,4.004618336235828,8.026998027056296,35.0,35.0,3.516923374242447,5.496316206917401,9.0,9.0,5.90120985509898,10.97163026332692
M10O90D1-S4,work,2301,2.301,100,159.0,0.0321212121212121,3.18,0.61,0.19,5.7,2.9,130,8325.0,173.0,0.0207807807807807,2.6615384615384614,0.4,173,0,0.4,0.401327525409666,89.04791537025514,123.516761543327,204.7283950617284,10,5001,6.0,30.0,0.4,0.2769230769230769,0.1,0.023076923076923,0.401327525409666,0.278614395353661,0.0985065339141257,0.0242065961418792,0.47,0.36,0.13,0.03,19348.0,19348.0,6.8799354850722185,14.573264729041366,14040.0,14040.0,5.661258732415796,11.979842723660918,5308.0,5308.0,10.103413557283252,17.526189493050463,19348.0,47.0,6.302284409140361,13.54796969726556,14040.0,38.99999999999999,5.661258732415798,11.980532894427284,5308.0,8.0,9.427284583172613,17.243769122635516,52.0,52.0,5.534425675163527,13.622151378621274,39.0,39.0,4.199571689883988,11.927873102367574,13.0,13.0,9.538987631002149,16.67274239759346,52.0,52.0,5.534425675163527,13.622151378621274,39.0,39.0,4.199571689883988,11.927873102367574,13.0,13.0,9.538987631002149,16.67274239759346
M10O90D1-S4,work,2401,2.401,100,182.0,0.0367676767676767,3.64,0.64,0.17,8.7,3.077777777777778,130,8325.0,200.0,0.024024024024024,3.076923076923077,0.4692307692307692,200,0,0.4692307692307692,0.4696121136693632,93.98879900435594,138.3807716635041,212.179012345679,9,4911,7.0,30.0,0.4692307692307692,0.2846153846153846,0.1307692307692307,0.0538461538461538,0.4696121136693632,0.2880107861439535,0.1284173408006637,0.0531839867247459,0.53,0.37,0.17,0.07,22640.0,22640.0,9.145445768724482,21.72150804285095,15840.0,15840.0,8.222892337125806,21.335897339949756,6800.0,6800.0,11.29445258586022,22.57843200219564,22640.0,53.0,8.671677495927074,21.283967491877466,15840.0,43.99999999999999,8.222892337125808,21.347042122532127,6800.0,8.999999999999998,10.865738272288826,20.83771195088744,61.0,61.0,8.060227044659072,20.58775169625177,44.0,44.0,7.04661041220534,20.29931206298674,17.0,17.0,10.683705387480504,22.348553903904318,61.0,61.0,8.060227044659072,20.58775169625177,44.0,44.0,7.04661041220534,20.29931206298674,17.0,17.0,10.683705387480504,22.348553903904318
M10O90D1-S4,work,2501,2.501,100,165.0,0.0333333333333333,3.3,0.66,0.26,8.6,2.7111111111111112,130,8325.0,179.0,0.0215015015015015,2.753846153846154,0.4307692307692308,179,0,0.4307692307692308,0.437025513378967,82.04107031736154,116.23655913978494,187.429012345679,9,5250,7.0,31.0,0.4307692307692308,0.2923076923076923,0.0923076923076923,0.0461538461538461,0.437025513378967,0.2945861854387057,0.0917029661895872,0.0507363617506741,0.46,0.38,0.1,0.05,21069.0,21069.0,8.795977293942883,19.210501124483248,12960.0,12960.0,5.704092607533583,12.6239570641133,8109.0,8109.0,13.737502208958858,23.50385881306616,21069.0,46.0,7.226391904777246,16.527021063024808,12960.0,36.0,5.704092607533583,12.626764436933902,8109.0,9.999999999999998,12.706669374854435,22.228528056931427,56.0,56.0,7.518195926189845,17.877830933704363,36.0,36.0,4.370715001464763,13.805862123481065,20.0,20.0,13.183661590694992,20.965209744602703,56.0,56.0,7.518195926189845,17.877830933704363,36.0,36.0,4.370715001464763,13.805862123481065,20.0,20.0,13.183661590694992,20.965209744602703
M10O90D1-S4,work,2601,2.601,100,180.0,0.0363636363636363,3.6,0.71,0.19,7.3,3.188888888888889,130,8325.0,194.0,0.0233033033033033,2.9846153846153847,0.3384615384615385,194,0,0.3384615384615385,0.3362580377515038,84.43061605476042,111.23339658444024,196.9814814814815,9,5297,5.0,32.0,0.3384615384615385,0.2846153846153846,0.0538461538461538,0.0,0.3362580377515038,0.2841526654221116,0.0521053723293922,0.0,0.41,0.37,0.07,0.0,16211.0,16211.0,5.6037225939443625,11.300721632052491,12960.0,12960.0,5.035217427839194,10.265443399749,3251.0,3251.0,7.870048940521719,12.841445254381192,16211.0,40.99999999999999,5.374620475292682,11.017635420211734,12960.0,36.0,5.035217427839194,10.278834250759862,3251.0,5.0,7.818322416957784,12.855816561738225,44.0,44.0,4.149391908945645,9.582082010047344,36.0,36.0,3.5478168196344657,8.555056037602194,8.0,8.0,6.85647981084595,10.271741341966612,44.0,44.0,4.149391908945645,9.582082010047344,36.0,36.0,3.5478168196344657,8.555056037602194,8.0,8.0,6.85647981084595,10.271741341966612
M10O90D1-S4,work,2701,2.701,100,185.0,0.0373737373737373,3.7,0.67,0.16,7.4,3.2888888888888888,130,8325.0,203.0,0.0243843843843843,3.123076923076923,0.3615384615384615,203,0,0.3615384615384615,0.3622692387471479,89.77805434557146,107.92536369386464,214.50925925925927,9,6054,6.0,32.0,0.3692307692307692,0.3,0.0538461538461538,0.0153846153846153,0.3696121136693632,0.3008919311346194,0.0538270068450528,0.0148931756896909,0.43,0.38,0.06,0.02,17819.0,17819.0,5.576397027192894,11.118855720495604,12600.0,12600.0,4.603006069553668,9.119930541282857,5219.0,5219.0,7.926411602064373,15.557336995673738,17819.0,42.99999999999999,5.31987978375652,10.43853854780657,12600.0,35.0,4.603006069553667,9.123480648843616,5219.0,8.0,8.456202283393997,16.686305080702663,48.0,48.0,4.1210971225945885,8.899102590700087,35.0,35.0,3.002794548331434,4.602747958193195,13.0,13.0,7.131911745610774,15.094365535179294,48.0,48.0,4.1210971225945885,8.899102590700087,35.0,35.0,3.002794548331434,4.602747958193195,13.0,13.0,7.131911745610774,15.094365535179294
