replicate,system,frame,time_us,box_nm,n_MED1_sequence_equivalents,n_MED1_physical_chains,n_OCT4,n_DNA,n_physical_proteins,direct_largest_protein_fraction,augmented_largest_protein_fraction,DNA_component_protein_fraction,DNA_component_MED1,DNA_component_OCT4,n_PP_edges,PP_edge_density,OO_contact_probability,MM_contact_probability,OM_contact_probability,OD_contact_probability,MD_contact_probability,OCT4_mean_degree,MED1_mean_degree,DNA_mean_degree,OCT4_fraction_contacting_DNA,MED1_fraction_contacting_DNA,DNA_Rg_nm,DNA_Ree_nm,DNA_asphericity,DNA_fraction_beads_contacting_OCT4,DNA_fraction_beads_contacting_MED1,DNA_fraction_beads_contacting_any_protein,N_OCT4_molecules_contacting_DNA,N_MED1_molecules_contacting_DNA
work,M10O90D1,2501,2.501,82.668389,10,10,90,1,100,0.5,0.5,0.5,5.0,45.0,139,0.028080808080808,0.0259675405742821,0.0222222222222222,0.0377777777777777,0.3222222222222222,0.4,3.011111111111111,4.0,33.0,0.3222222222222222,0.4,18.093341123671458,61.05777494002782,0.9512671946063782,0.9425,0.285,1.0,29.0,4.0
work,M10O90D1,2601,2.601,82.668389,10,10,90,1,100,0.56,0.56,0.56,7.0,49.0,144,0.029090909090909,0.0237203495630461,0.0666666666666666,0.0511111111111111,0.3444444444444444,0.4,2.966666666666667,5.6,35.0,0.3444444444444444,0.4,17.557340653169557,58.18837492324648,0.9205654760163232,0.955,0.2825,1.0,31.0,4.0
work,M10O90D1,2701,2.701,82.668389,10,10,90,1,100,0.42,0.42,0.42,5.0,37.0,138,0.0278787878787878,0.0237203495630461,0.0222222222222222,0.0466666666666666,0.3333333333333333,0.5,2.911111111111111,4.9,35.0,0.3333333333333333,0.5,17.249655594449028,55.21729875149932,0.8428558711560402,0.9475,0.31,1.0,30.0,5.0
work,M10O90D1,2801,2.801,82.668389,10,10,90,1,100,0.56,0.56,0.56,9.0,47.0,158,0.0319191919191919,0.0237203495630461,0.1333333333333333,0.0633333333333333,0.3444444444444444,0.5,3.088888888888889,7.4,36.0,0.3444444444444444,0.5,15.862788453364464,46.08848314750845,0.655877544358417,0.92,0.315,1.0,31.0,5.0
work,M10O90D1,2901,2.901,82.668389,10,10,90,1,100,0.44,0.44,0.44,7.0,37.0,137,0.0276767676767676,0.0232209737827715,0.0666666666666666,0.0455555555555555,0.3555555555555555,0.6,2.8777777777777778,5.3,38.0,0.3555555555555555,0.6,16.838762268911907,50.97851532246537,0.794656014121093,0.9375,0.3675,1.0,32.0,6.0
work,M10O90D1,3001,3.001,82.668389,10,10,90,1,100,0.53,0.53,0.53,6.0,47.0,161,0.0325252525252525,0.0277153558052434,0.0444444444444444,0.0533333333333333,0.3555555555555555,0.4,3.355555555555556,5.6,36.0,0.3555555555555555,0.4,16.032761492157526,49.76102860822826,0.6339416985701619,0.95,0.3425,0.9975,32.0,4.0
work,M10O90D1,3101,3.101,82.668389,10,10,90,1,100,0.49,0.49,0.49,7.0,42.0,151,0.0305050505050505,0.0242197253433208,0.1111111111111111,0.0544444444444444,0.3444444444444444,0.4,3.0444444444444443,6.3,35.0,0.3444444444444444,0.4,18.364970444875915,61.95096818931905,0.9764548018470872,0.9325,0.2925,1.0,31.0,4.0
work,M10O90D1,3201,3.201,82.668389,10,10,90,1,100,0.55,0.55,0.55,6.0,49.0,160,0.0323232323232323,0.0279650436953807,0.0444444444444444,0.0511111111111111,0.3777777777777777,0.4,3.3777777777777778,5.4,38.0,0.3777777777777777,0.4,15.30018348288938,45.44856860669476,0.6599099250404403,0.9775,0.3,0.9925,34.0,4.0
work,M10O90D1,3301,3.301,82.668389,10,10,90,1,100,0.56,0.56,0.56,8.0,48.0,155,0.0313131313131313,0.0282147315855181,0.0666666666666666,0.0433333333333333,0.3777777777777777,0.4,3.3222222222222224,4.9,38.0,0.3777777777777777,0.4,17.409555078349843,55.79014836071805,0.8314890609311119,0.96,0.295,0.9975,34.0,4.0
work,M10O90D1,3401,3.401,82.668389,10,10,90,1,100,0.56,0.56,0.56,5.0,51.0,171,0.0345454545454545,0.02896379525593,0.0222222222222222,0.06,0.3888888888888889,0.4,3.566666666666667,6.0,39.0,0.3888888888888889,0.4,18.538242339893483,59.30597835247757,0.9159873416792772,0.935,0.2725,0.9975,35.0,4.0
work,M10O90D1,3501,3.501,82.668389,10,10,90,1,100,0.55,0.55,0.55,9.0,46.0,169,0.0341414141414141,0.031960049937578,0.0888888888888888,0.0411111111111111,0.4,0.4,3.655555555555555,4.9,40.0,0.4,0.4,18.39299502404201,61.82207489737914,0.9554862638400556,0.9375,0.2725,1.0,36.0,4.0
work,M10O90D1,3601,3.601,82.668389,10,10,90,1,100,0.54,0.54,0.54,6.0,48.0,203,0.041010101010101,0.0354556803995006,0.0222222222222222,0.0666666666666666,0.4,0.4,4.222222222222222,6.6,40.0,0.4,0.4,18.07617261254165,57.55434325497239,0.9028230424669776,0.955,0.33,1.0,36.0,4.0
work,M10O90D1,3701,3.701,82.668389,10,10,90,1,100,0.65,0.65,0.65,10.0,55.0,179,0.0361616161616161,0.0307116104868913,0.1111111111111111,0.0566666666666666,0.3888888888888889,0.5,3.688888888888889,6.6,40.0,0.3888888888888889,0.5,17.624195829666114,58.70258672428425,0.9319223771294278,0.915,0.3475,1.0,35.0,5.0
work,M10O90D1,3801,3.801,82.668389,10,10,90,1,100,0.49,0.49,0.49,5.0,44.0,177,0.0357575757575757,0.0344569288389513,0.0222222222222222,0.0422222222222222,0.3888888888888889,0.5,3.8777777777777778,4.5,40.0,0.3888888888888889,0.5,18.346575753739693,60.40296833101685,0.9250275616667022,0.945,0.3575,1.0,35.0,5.0
work,M10O90D1,3901,3.901,82.668389,10,10,90,1,100,0.5,0.5,0.5,5.0,45.0,160,0.0323232323232323,0.0287141073657927,0.0,0.05,0.3777777777777777,0.5,3.433333333333333,5.0,39.0,0.3777777777777777,0.5,17.438200326647543,52.4933749091428,0.7626127200594484,0.9625,0.275,1.0,34.0,5.0
work,M10O90D1,4001,4.001,82.668389,10,10,90,1,100,0.57,0.57,0.57,9.0,48.0,159,0.0321212121212121,0.0279650436953807,0.0888888888888888,0.0477777777777777,0.3555555555555555,0.5,3.3222222222222224,5.6,37.0,0.3555555555555555,0.5,17.372232734982855,52.9794467421281,0.8775615692893197,0.9125,0.3425,1.0,32.0,5.0
work,M10O90D1,4101,4.101,82.668389,10,10,90,1,100,0.5,0.5,0.5,6.0,44.0,140,0.0282828282828282,0.0227215980024968,0.0444444444444444,0.0522222222222222,0.3444444444444444,0.5,2.888888888888889,5.6,36.0,0.3444444444444444,0.5,17.567597755051217,54.203327659272695,0.8811792084458209,0.9,0.33,0.9975,31.0,5.0
work,M10O90D1,4201,4.2010000000000005,82.668389,10,10,90,1,100,0.48,0.48,0.48,5.0,43.0,154,0.0311111111111111,0.0272159800249687,0.0444444444444444,0.0477777777777777,0.3444444444444444,0.5,3.2444444444444445,5.2,36.0,0.3444444444444444,0.5,18.14823036410285,58.6479675046121,0.8831046116847834,0.8875,0.33,1.0,31.0,5.0
work,M10O90D1,4301,4.301,82.668389,10,10,90,1,100,0.54,0.54,0.54,8.0,46.0,170,0.0343434343434343,0.0287141073657927,0.0444444444444444,0.0588888888888888,0.3333333333333333,0.6,3.477777777777778,6.3,36.0,0.3333333333333333,0.6,18.603118953650924,60.21632542247025,0.9327238641476558,0.91,0.3375,1.0,30.0,6.0
work,M10O90D1,4401,4.401,82.668389,10,10,90,1,100,0.57,0.57,0.57,8.0,49.0,162,0.0327272727272727,0.0239700374531835,0.1333333333333333,0.0666666666666666,0.3333333333333333,0.6,3.1333333333333333,7.8,36.0,0.3333333333333333,0.6,16.99104319440753,53.92141814895079,0.9208136612462944,0.895,0.33,1.0,30.0,6.0
work,M10O90D1,4501,4.501,82.668389,10,10,90,1,100,0.58,0.58,0.58,9.0,49.0,161,0.0325252525252525,0.0264669163545568,0.1111111111111111,0.0555555555555555,0.3555555555555555,0.5,3.2666666666666666,6.5,37.0,0.3555555555555555,0.5,18.370425713039182,59.8789629751499,0.9373990426331492,0.9325,0.2475,0.9975,32.0,5.0
work,M10O90D1,4601,4.601,82.668389,10,10,90,1,100,0.54,0.54,0.54,9.0,45.0,150,0.0303030303030303,0.0237203495630461,0.1111111111111111,0.0555555555555555,0.3555555555555555,0.6,3.022222222222222,6.6,38.0,0.3555555555555555,0.6,17.94379786073212,58.77248899904991,0.938705967959132,0.9475,0.2725,0.995,32.0,6.0
work,M10O90D1,4701,4.7010000000000005,82.668389,10,10,90,1,100,0.58,0.58,0.58,6.0,52.0,179,0.0361616161616161,0.030461922596754,0.1111111111111111,0.0577777777777777,0.3666666666666666,0.6,3.655555555555555,6.8,39.0,0.3666666666666666,0.6,16.66884507612706,53.036584395445495,0.7329891358932304,0.9475,0.265,1.0,33.0,6.0
work,M10O90D1,4801,4.801,82.668389,10,10,90,1,100,0.62,0.62,0.62,9.0,53.0,178,0.0359595959595959,0.0314606741573033,0.1333333333333333,0.0511111111111111,0.3777777777777777,0.5,3.688888888888889,6.3,39.0,0.3777777777777777,0.5,16.358849335773936,49.04358821717755,0.7786818876487958,0.93,0.29,1.0,34.0,5.0
work,M10O90D1,4901,4.901,82.668389,10,10,90,1,100,0.43,0.43,0.43,5.0,38.0,161,0.0325252525252525,0.0272159800249687,0.0888888888888888,0.0533333333333333,0.3555555555555555,0.5,3.311111111111111,6.1,37.0,0.3555555555555555,0.5,18.909118653799908,63.03354306732595,0.9423921824114128,0.9625,0.2725,1.0,32.0,5.0
work-1,M10O90D1,1001,1.001,82.668389,10,10,90,1,100,0.51,0.51,0.51,7.0,44.0,160,0.0323232323232323,0.0244694132334581,0.0444444444444444,0.0666666666666666,0.3111111111111111,0.5,3.1555555555555554,6.9,33.0,0.3111111111111111,0.5,17.66922282436259,59.36745925922225,0.9141109256874556,0.875,0.38,0.9925,28.0,5.0
work-1,M10O90D1,1101,1.101,82.668389,10,10,90,1,100,0.46,0.46,0.46,5.0,41.0,139,0.028080808080808,0.0234706616729088,0.0444444444444444,0.0477777777777777,0.3111111111111111,0.5,2.8777777777777778,5.2,33.0,0.3111111111111111,0.5,17.560103998055595,58.82846153439908,0.888724971677341,0.935,0.3475,1.0,28.0,5.0
work-1,M10O90D1,1201,1.201,82.668389,10,10,90,1,100,0.51,0.51,0.51,7.0,44.0,135,0.0272727272727272,0.0222222222222222,0.0444444444444444,0.0488888888888888,0.2888888888888888,0.4,2.7555555555555555,5.2,30.0,0.2888888888888888,0.4,16.79072199491184,53.16785342932788,0.866774784250195,0.895,0.295,0.9975,26.0,4.0
work-1,M10O90D1,1301,1.301,82.668389,10,10,90,1,100,0.47,0.47,0.47,8.0,39.0,127,0.0256565656565656,0.0207240948813982,0.0444444444444444,0.0466666666666666,0.2888888888888888,0.5,2.6,5.1,31.0,0.2888888888888888,0.5,17.599635124981205,57.14046026406066,0.923358972420888,0.89,0.3525,1.0,26.0,5.0
work-1,M10O90D1,1401,1.401,82.668389,10,10,90,1,100,0.41,0.41,0.41,7.0,34.0,133,0.0268686868686868,0.0214731585518102,0.0666666666666666,0.0488888888888888,0.3111111111111111,0.4,2.7111111111111112,5.4,32.0,0.3111111111111111,0.4,18.01520315222052,59.42917257901362,0.9250889481397082,0.915,0.3425,0.995,28.0,4.0
work-1,M10O90D1,1501,1.501,82.668389,10,10,90,1,100,0.53,0.53,0.53,8.0,45.0,148,0.0298989898989899,0.0214731585518102,0.1333333333333333,0.0622222222222222,0.3,0.4,2.833333333333333,7.2,31.0,0.3,0.4,17.624122644301586,57.3357528372651,0.8490237187118189,0.945,0.3775,0.995,27.0,4.0
work-1,M10O90D1,1601,1.601,82.668389,10,10,90,1,100,0.58,0.58,0.58,8.0,50.0,151,0.0305050505050505,0.0207240948813982,0.0666666666666666,0.0722222222222222,0.3111111111111111,0.6,2.8777777777777778,7.7,34.0,0.3111111111111111,0.6,17.677454464629182,57.15912438413473,0.8777186114083488,0.9175,0.39,1.0,28.0,6.0
work-1,M10O90D1,1701,1.701,82.668389,10,10,90,1,100,0.47,0.47,0.47,6.0,41.0,150,0.0303030303030303,0.0239700374531835,0.0444444444444444,0.0577777777777777,0.3222222222222222,0.5,3.033333333333333,6.1,34.0,0.3222222222222222,0.5,17.850285701627243,57.02653260668409,0.8896730328439114,0.965,0.335,1.0,29.0,5.0
work-1,M10O90D1,1801,1.801,82.668389,10,10,90,1,100,0.46,0.46,0.46,5.0,41.0,146,0.0294949494949494,0.0244694132334581,0.0444444444444444,0.0511111111111111,0.3444444444444444,0.4,3.033333333333333,5.4,35.0,0.3444444444444444,0.4,17.549724887756362,58.43807307606697,0.8695267112393537,0.9775,0.37,1.0,31.0,4.0
work-1,M10O90D1,1901,1.901,82.668389,10,10,90,1,100,0.53,0.53,0.53,7.0,46.0,149,0.0301010101010101,0.0244694132334581,0.0666666666666666,0.0533333333333333,0.3444444444444444,0.4,3.055555555555556,5.8,35.0,0.3444444444444444,0.4,17.74616555551576,57.57468045986659,0.8461388872371668,0.955,0.3375,0.9975,31.0,4.0
work-1,M10O90D1,2001,2.001,82.668389,10,10,90,1,100,0.46,0.46,0.46,7.0,39.0,143,0.0288888888888888,0.0222222222222222,0.0666666666666666,0.0566666666666666,0.3333333333333333,0.4,2.8777777777777778,6.1,34.0,0.3333333333333333,0.4,17.856191937272772,60.23987239649657,0.9143133665075136,0.935,0.3375,0.9975,30.0,4.0
work-1,M10O90D1,2101,2.101,82.668389,10,10,90,1,100,0.49,0.49,0.49,7.0,42.0,160,0.0323232323232323,0.0277153558052434,0.0666666666666666,0.0511111111111111,0.3444444444444444,0.4,3.3222222222222224,5.6,35.0,0.3444444444444444,0.4,18.56792443668517,61.03845142754907,0.9417033768434232,0.9375,0.355,1.0,31.0,4.0
work-1,M10O90D1,2201,2.201,82.668389,10,10,90,1,100,0.48,0.48,0.48,7.0,41.0,151,0.0305050505050505,0.0237203495630461,0.1111111111111111,0.0566666666666666,0.3333333333333333,0.4,3.011111111111111,6.5,34.0,0.3333333333333333,0.4,18.108340097061607,59.22998900992055,0.9186804086589482,0.9525,0.375,1.0,30.0,4.0
work-1,M10O90D1,2301,2.301,82.668389,10,10,90,1,100,0.46,0.46,0.46,5.0,41.0,132,0.0266666666666666,0.0202247191011235,0.0222222222222222,0.0555555555555555,0.3222222222222222,0.4,2.6777777777777776,5.6,33.0,0.3222222222222222,0.4,17.96015158682867,58.38952055847794,0.9227473665405154,0.95,0.3775,1.0,29.0,4.0
work-1,M10O90D1,2401,2.401,82.668389,10,10,90,1,100,0.54,0.54,0.54,7.0,47.0,122,0.0246464646464646,0.0182272159800249,0.0666666666666666,0.0511111111111111,0.3111111111111111,0.4,2.4444444444444446,5.6,32.0,0.3111111111111111,0.4,17.00488743220085,55.543486607980455,0.8423129261253455,0.925,0.2925,0.99,28.0,4.0
work-1,M10O90D1,2501,2.501,82.668389,10,10,90,1,100,0.55,0.55,0.55,7.0,48.0,141,0.0284848484848484,0.0244694132334581,0.0888888888888888,0.0433333333333333,0.3222222222222222,0.4,2.933333333333333,5.1,33.0,0.3222222222222222,0.4,18.49118383701393,62.89722479079308,0.9775543881692536,0.975,0.25,1.0,29.0,4.0
work-1,M10O90D1,2601,2.601,82.668389,10,10,90,1,100,0.41,0.41,0.41,4.0,37.0,144,0.029090909090909,0.0257178526841448,0.0444444444444444,0.0433333333333333,0.3555555555555555,0.4,3.077777777777778,4.7,36.0,0.3555555555555555,0.4,17.865103772661154,59.484598624153726,0.9048133466777356,0.935,0.235,0.9975,32.0,4.0
work-1,M10O90D1,2701,2.701,82.668389,10,10,90,1,100,0.52,0.52,0.52,5.0,47.0,141,0.0284848484848484,0.0282147315855181,0.0444444444444444,0.0288888888888888,0.3555555555555555,0.3,3.1555555555555554,3.3,35.0,0.3555555555555555,0.3,17.67231714707509,54.29940888999182,0.816557536625052,0.9525,0.2675,1.0,32.0,3.0
work-1,M10O90D1,2801,2.801,82.668389,10,10,90,1,100,0.4,0.4,0.4,4.0,36.0,130,0.0262626262626262,0.0247191011235955,0.0222222222222222,0.0333333333333333,0.3555555555555555,0.3,2.888888888888889,3.5,35.0,0.3555555555555555,0.3,16.564834205189033,50.74982025819544,0.701521214957999,0.9625,0.205,1.0,32.0,3.0
work-1,M10O90D1,2901,2.901,82.668389,10,10,90,1,100,0.55,0.55,0.55,7.0,48.0,145,0.0292929292929292,0.0269662921348314,0.0666666666666666,0.0377777777777777,0.3777777777777777,0.3,3.1555555555555554,4.3,37.0,0.3777777777777777,0.3,18.10433161105296,60.36205717977296,0.9240739789106838,0.9525,0.2225,1.0,34.0,3.0
work-1,M10O90D1,3001,3.001,82.668389,10,10,90,1,100,0.46,0.46,0.46,4.0,42.0,124,0.025050505050505,0.0234706616729088,0.0444444444444444,0.0311111111111111,0.3555555555555555,0.4,2.7555555555555555,3.6,36.0,0.3555555555555555,0.4,18.499605717345577,60.945799651379645,0.9454900456462164,0.955,0.2725,1.0,32.0,4.0
work-1,M10O90D1,3101,3.101,82.668389,10,10,90,1,100,0.49,0.49,0.49,5.0,44.0,163,0.0329292929292929,0.0309612983770287,0.0666666666666666,0.04,0.3666666666666666,0.5,3.522222222222222,4.7,38.0,0.3666666666666666,0.5,18.39909949229755,59.37324694375648,0.9466458879209628,0.97,0.2775,1.0,33.0,5.0
work-1,M10O90D1,3201,3.201,82.668389,10,10,90,1,100,0.63,0.63,0.63,9.0,54.0,171,0.0345454545454545,0.0322097378277153,0.0888888888888888,0.0422222222222222,0.3777777777777777,0.4,3.6666666666666665,5.0,38.0,0.3777777777777777,0.4,17.552164411910574,56.35104879485809,0.8332460559734105,0.9525,0.295,0.9975,34.0,4.0
work-1,M10O90D1,3301,3.301,82.668389,10,10,90,1,100,0.51,0.51,0.51,5.0,46.0,156,0.0315151515151515,0.0279650436953807,0.0222222222222222,0.0477777777777777,0.3777777777777777,0.4,3.344444444444445,4.9,38.0,0.3777777777777777,0.4,17.753063992117482,54.94117974321006,0.9025147603651212,0.98,0.285,1.0,34.0,4.0
work-1,M10O90D1,3401,3.401,82.668389,10,10,90,1,100,0.49,0.49,0.49,6.0,43.0,142,0.0286868686868686,0.0252184769038701,0.0222222222222222,0.0444444444444444,0.3555555555555555,0.4,3.0444444444444443,4.6,36.0,0.3555555555555555,0.4,18.034256996435296,55.40713848247341,0.8829418100815365,0.9325,0.3075,1.0,32.0,4.0
work-1,M10O90D1,3501,3.501,82.668389,10,10,90,1,100,0.59,0.59,0.59,6.0,53.0,158,0.0319191919191919,0.0272159800249687,0.0222222222222222,0.0533333333333333,0.3666666666666666,0.5,3.3222222222222224,5.5,38.0,0.3666666666666666,0.5,18.26786219712317,59.50346991787458,0.9300137717048332,0.95,0.28,1.0,33.0,5.0
work-1,M10O90D1,3601,3.601,82.668389,10,10,90,1,100,0.47,0.47,0.47,6.0,41.0,142,0.0286868686868686,0.0237203495630461,0.0666666666666666,0.0488888888888888,0.3222222222222222,0.5,2.922222222222222,5.5,34.0,0.3222222222222222,0.5,17.92212162327604,55.81135435003952,0.8737091918343654,0.93,0.34,1.0,29.0,5.0
work-1,M10O90D1,3701,3.701,82.668389,10,10,90,1,100,0.6,0.6,0.6,6.0,54.0,180,0.0363636363636363,0.031210986267166,0.0888888888888888,0.0566666666666666,0.3444444444444444,0.4,3.688888888888889,6.3,35.0,0.3444444444444444,0.4,18.32343217973578,58.51397336948691,0.9430805617393604,0.88,0.37,1.0,31.0,4.0
work-1,M10O90D1,3801,3.801,82.668389,10,10,90,1,100,0.61,0.61,0.61,8.0,53.0,168,0.0339393939393939,0.0282147315855181,0.0666666666666666,0.0577777777777777,0.3555555555555555,0.4,3.4444444444444446,6.2,36.0,0.3555555555555555,0.4,17.659737349398657,56.85267348754092,0.8532142649392945,0.945,0.3025,1.0,32.0,4.0
work-1,M10O90D1,3901,3.901,82.668389,10,10,90,1,100,0.54,0.54,0.54,8.0,46.0,157,0.0317171717171717,0.0257178526841448,0.0888888888888888,0.0555555555555555,0.3222222222222222,0.3,3.1666666666666665,6.1,32.0,0.3222222222222222,0.3,17.711909475833373,58.037503696531886,0.914717490378994,0.9425,0.28,1.0,29.0,3.0
work-1,M10O90D1,4001,4.001,82.668389,10,10,90,1,100,0.47,0.47,0.47,6.0,41.0,151,0.0305050505050505,0.0257178526841448,0.1111111111111111,0.0477777777777777,0.3555555555555555,0.3,3.1222222222222222,5.6,35.0,0.3555555555555555,0.3,17.10686899152819,57.617771029530765,0.8690329335962366,0.965,0.2525,1.0,32.0,3.0
work-1,M10O90D1,4101,4.101,82.668389,10,10,90,1,100,0.54,0.54,0.54,6.0,48.0,159,0.0321212121212121,0.0302122347066167,0.0666666666666666,0.0388888888888888,0.3777777777777777,0.2,3.455555555555556,4.3,36.0,0.3777777777777777,0.2,17.383006233869224,56.19360736957065,0.9117153417612842,0.94,0.2075,0.9975,34.0,2.0
work-1,M10O90D1,4201,4.2010000000000005,82.668389,10,10,90,1,100,0.42,0.42,0.42,3.0,39.0,139,0.028080808080808,0.0269662921348314,0.0444444444444444,0.0322222222222222,0.3777777777777777,0.2,3.1,3.5,36.0,0.3777777777777777,0.2,16.165612255470545,50.26615001775031,0.6989722215003293,0.9825,0.18,1.0,34.0,2.0
