replicate,system,frame,time_us,cutoff_nm,largest_cluster_size,largest_cluster_fraction,largest_cluster_residue_fraction,second_cluster_size,second_cluster_fraction,finite_cluster_mean_size,N_clusters_size_ge_2,monomer_fraction
work,M30O70,1401,1.401,1.4,24,0.24,0.2702602230483271,20,0.2,8.078947368421053,11,0.23
work,M30O70,1501,1.501,1.0,11,0.11,0.1553903345724907,10,0.1,3.49438202247191,19,0.28
work,M30O70,1501,1.501,1.2,12,0.12,0.1267244940107393,11,0.11,3.8181818181818175,20,0.23
work,M30O70,1501,1.501,1.4,15,0.15,0.1415943824865758,11,0.11,4.129411764705883,18,0.23
work,M30O70,1601,1.601,1.0,11,0.11,0.1553903345724907,10,0.1,4.550561797752809,12,0.31
work,M30O70,1601,1.601,1.2,20,0.2,0.284056175134242,17,0.17,5.8,10,0.31
work,M30O70,1601,1.601,1.4,24,0.24,0.303882693102024,21,0.21,7.447368421052632,9,0.3
work,M30O70,1701,1.701,1.0,34,0.34,0.3702602230483271,14,0.14,4.727272727272728,9,0.29
work,M30O70,1701,1.701,1.2,35,0.35,0.3752168525402726,14,0.14,4.7846153846153845,9,0.28
work,M30O70,1701,1.701,1.4,36,0.36,0.3969847170590665,14,0.14,4.84375,9,0.27
work,M30O70,1801,1.801,1.0,9,0.09,0.1286658405617513,8,0.08,3.351648351648352,15,0.37
work,M30O70,1801,1.801,1.2,12,0.12,0.1435357290375877,9,0.09,4.090909090909091,14,0.34
work,M30O70,1801,1.801,1.4,14,0.14,0.1870714580751755,13,0.13,4.906976744186046,13,0.33
work,M30O70,1901,1.901,1.0,11,0.11,0.1722015695993391,6,0.06,2.8876404494382024,19,0.31
work,M30O70,1901,1.901,1.2,12,0.12,0.1771581990912845,10,0.1,3.6818181818181817,18,0.27
work,M30O70,1901,1.901,1.4,12,0.12,0.1771581990912845,10,0.1,3.8181818181818175,18,0.26
work,M30O70,2001,2.001,1.0,9,0.09,0.1118546055349029,9,0.09,3.8351648351648353,15,0.32
work,M30O70,2001,2.001,1.2,9,0.09,0.1118546055349029,9,0.09,3.8351648351648353,15,0.32
work,M30O70,2001,2.001,1.4,9,0.09,0.1286658405617513,9,0.09,4.032967032967033,16,0.29
work,M30O70,2101,2.101,1.0,31,0.31,0.4226352746798843,15,0.15,5.173913043478261,15,0.2
work,M30O70,2101,2.101,1.2,31,0.31,0.4226352746798843,15,0.15,5.173913043478261,15,0.2
work,M30O70,2101,2.101,1.4,31,0.31,0.4226352746798843,22,0.22,8.217391304347826,14,0.2
work,M30O70,2201,2.201,1.0,23,0.23,0.3157372986369269,6,0.06,3.103896103896104,15,0.27
work,M30O70,2201,2.201,1.2,26,0.26,0.3474184221396117,6,0.06,3.189189189189189,14,0.26
work,M30O70,2201,2.201,1.4,28,0.28,0.3741429161503511,6,0.06,3.2222222222222223,13,0.26
work,M30O70,2301,2.301,1.0,38,0.38,0.4573316811235027,9,0.09,3.193548387096774,12,0.27
work,M30O70,2301,2.301,1.2,42,0.42,0.4771581990912846,10,0.1,4.068965517241379,9,0.26
work,M30O70,2301,2.301,1.4,42,0.42,0.4771581990912846,10,0.1,4.413793103448276,10,0.23
work,M30O70,2401,2.401,1.0,25,0.25,0.3256505576208178,8,0.08,3.053333333333333,17,0.24
work,M30O70,2401,2.401,1.2,25,0.25,0.3256505576208178,8,0.08,3.16,16,0.24
work,M30O70,2401,2.401,1.4,25,0.25,0.3256505576208178,10,0.1,3.88,15,0.23
work,M30O70,2501,2.501,1.0,31,0.31,0.3890128046261875,15,0.15,4.942028985507246,8,0.34
work,M30O70,2501,2.501,1.2,32,0.32,0.4107806691449814,16,0.16,5.5,8,0.31
work,M30O70,2501,2.501,1.4,32,0.32,0.4107806691449814,16,0.16,5.647058823529412,8,0.3
work,M30O70,2601,2.601,1.0,20,0.2,0.2336224700536968,9,0.09,3.9,16,0.23
work,M30O70,2601,2.601,1.2,29,0.29,0.3286658405617513,8,0.08,3.422535211267605,14,0.23
work,M30O70,2601,2.601,1.4,29,0.29,0.3286658405617513,8,0.08,3.535211267605634,13,0.23
work,M30O70,2701,2.701,1.0,26,0.26,0.3137959520859149,24,0.24,9.135135135135137,11,0.26
work,M30O70,2701,2.701,1.2,51,0.51,0.6058240396530359,6,0.06,2.26530612244898,11,0.22
work,M30O70,2701,2.701,1.4,56,0.56,0.6474184221396118,6,0.06,2.3181818181818183,9,0.21
work,M30O70,2801,2.801,1.0,20,0.2,0.2504337050805452,8,0.08,2.6,16,0.35
work,M30O70,2801,2.801,1.2,24,0.24,0.3206939281288724,8,0.08,2.526315789473684,15,0.35
work,M30O70,2801,2.801,1.4,24,0.24,0.3206939281288724,12,0.12,3.5526315789473686,14,0.33
work,M30O70,2901,2.901,1.0,29,0.29,0.3622883106154481,12,0.12,4.830985915492958,12,0.25
work,M30O70,2901,2.901,1.2,31,0.31,0.3890128046261875,12,0.12,4.942028985507246,12,0.23
work,M30O70,2901,2.901,1.4,31,0.31,0.3890128046261875,12,0.12,4.942028985507246,12,0.23
work,M30O70,3001,3.001,1.0,18,0.18,0.2068979760429574,14,0.14,5.2926829268292686,12,0.28
work,M30O70,3001,3.001,1.2,18,0.18,0.2068979760429574,14,0.14,5.341463414634147,12,0.27
work,M30O70,3001,3.001,1.4,34,0.34,0.3702602230483271,16,0.16,5.545454545454546,10,0.25
work,M30O70,3101,3.101,1.0,11,0.11,0.1049566294919454,9,0.09,4.235955056179775,17,0.27
work,M30O70,3101,3.101,1.2,11,0.11,0.1049566294919454,10,0.1,4.595505617977528,16,0.27
work,M30O70,3101,3.101,1.4,19,0.19,0.2286658405617513,15,0.15,5.395061728395062,14,0.27
work,M30O70,3201,3.201,1.0,13,0.13,0.1484923585295332,10,0.1,4.172413793103448,15,0.3
work,M30O70,3201,3.201,1.2,14,0.14,0.1534489880214787,13,0.13,5.046511627906977,15,0.28
work,M30O70,3201,3.201,1.4,18,0.18,0.2068979760429574,14,0.14,5.682926829268292,14,0.28
work,M30O70,3301,3.301,1.0,6,0.06,0.0633622470053696,6,0.06,3.148936170212766,22,0.24
work,M30O70,3301,3.301,1.2,8,0.08,0.1068979760429574,7,0.07,3.5,20,0.23
work,M30O70,3301,3.301,1.4,9,0.09,0.1118546055349029,8,0.08,3.813186813186813,20,0.2
work,M30O70,3401,3.401,1.0,18,0.18,0.2237092110698058,14,0.14,4.634146341463414,13,0.32
work,M30O70,3401,3.401,1.2,35,0.35,0.4592730276745146,14,0.14,4.446153846153846,10,0.3
work,M30O70,3401,3.401,1.4,35,0.35,0.4592730276745146,14,0.14,4.446153846153846,10,0.3
work,M30O70,3501,3.501,1.0,13,0.13,0.1316811235026848,8,0.08,2.9770114942528734,17,0.34
work,M30O70,3501,3.501,1.2,13,0.13,0.1316811235026848,8,0.08,3.0689655172413794,17,0.33
work,M30O70,3501,3.501,1.4,13,0.13,0.1316811235026848,8,0.08,3.160919540229885,18,0.3
work,M30O70,3601,3.601,1.0,20,0.2,0.2336224700536968,15,0.15,5.775,13,0.25
work,M30O70,3601,3.601,1.2,20,0.2,0.2336224700536968,15,0.15,5.975,13,0.24
work,M30O70,3601,3.601,1.4,25,0.25,0.292028087567121,15,0.15,6.066666666666666,13,0.22
work,M30O70,3701,3.701,1.0,47,0.47,0.6196199917389509,5,0.05,1.8679245283018868,11,0.28
work,M30O70,3701,3.701,1.2,49,0.49,0.6463444857496902,5,0.05,1.9019607843137252,11,0.26
work,M30O70,3701,3.701,1.4,51,0.51,0.6730689797604296,5,0.05,1.8979591836734693,10,0.26
work,M30O70,3801,3.801,1.0,28,0.28,0.3237092110698059,22,0.22,8.13888888888889,8,0.33
work,M30O70,3801,3.801,1.2,36,0.36,0.3969847170590665,22,0.22,8.375,7,0.32
work,M30O70,3801,3.801,1.4,37,0.37,0.401941346551012,22,0.22,8.492063492063492,7,0.31
work,M30O70,3901,3.901,1.0,19,0.19,0.2622883106154481,19,0.19,7.148148148148148,11,0.32
work,M30O70,3901,3.901,1.2,19,0.19,0.2622883106154481,19,0.19,7.148148148148148,11,0.32
work,M30O70,3901,3.901,1.4,20,0.2,0.2336224700536968,19,0.19,7.225,11,0.31
work,M30O70,4001,4.001,1.0,25,0.25,0.3088393225939694,20,0.2,6.706666666666667,13,0.28
work,M30O70,4001,4.001,1.2,25,0.25,0.3088393225939694,21,0.21,7.24,13,0.27
work,M30O70,4001,4.001,1.4,25,0.25,0.3088393225939694,22,0.22,7.8,13,0.26
work,M30O70,4101,4.101,1.0,33,0.33,0.4157372986369269,6,0.06,2.6417910447761197,14,0.27
work,M30O70,4101,4.101,1.2,34,0.34,0.4206939281288723,8,0.08,3.1515151515151514,13,0.25
work,M30O70,4101,4.101,1.4,39,0.39,0.4622883106154482,8,0.08,3.0,12,0.25
work,M30O70,4201,4.2010000000000005,1.0,10,0.1,0.1168112350268484,9,0.09,3.422222222222222,23,0.23
work,M30O70,4201,4.2010000000000005,1.2,13,0.13,0.1653035935563816,11,0.11,4.103448275862069,22,0.2
work,M30O70,4201,4.2010000000000005,1.4,14,0.14,0.1702602230483271,11,0.11,4.651162790697675,20,0.19
work,M30O70,4301,4.301,1.0,38,0.38,0.4573316811235027,7,0.07,2.870967741935484,12,0.26
work,M30O70,4301,4.301,1.2,38,0.38,0.4573316811235027,7,0.07,3.129032258064516,12,0.24
work,M30O70,4301,4.301,1.4,38,0.38,0.4573316811235027,7,0.07,3.129032258064516,12,0.24
work,M30O70,4401,4.401,1.0,19,0.19,0.2118546055349029,15,0.15,6.185185185185185,13,0.23
work,M30O70,4401,4.401,1.2,19,0.19,0.2118546055349029,15,0.15,6.185185185185185,13,0.23
work,M30O70,4401,4.401,1.4,20,0.2,0.2168112350268484,15,0.15,6.25,13,0.22
work,M30O70,4501,4.501,1.0,23,0.23,0.2653035935563816,10,0.1,3.51948051948052,15,0.27
work,M30O70,4501,4.501,1.2,25,0.25,0.2752168525402726,10,0.1,4.173333333333333,14,0.22
work,M30O70,4501,4.501,1.4,27,0.27,0.2851301115241635,10,0.1,4.232876712328767,13,0.22
work,M30O70,4601,4.601,1.0,22,0.22,0.293969434118133,8,0.08,3.641025641025641,14,0.28
work,M30O70,4601,4.601,1.2,28,0.28,0.3405204460966543,16,0.16,5.444444444444445,11,0.28
work,M30O70,4601,4.601,1.4,35,0.35,0.4088393225939694,16,0.16,5.338461538461538,10,0.27
work,M30O70,4701,4.7010000000000005,1.0,14,0.14,0.2206939281288723,8,0.08,3.232558139534884,17,0.3
work,M30O70,4701,4.7010000000000005,1.2,22,0.22,0.293969434118133,14,0.14,4.358974358974359,15,0.27
work,M30O70,4701,4.7010000000000005,1.4,22,0.22,0.293969434118133,14,0.14,4.358974358974359,15,0.27
work,M30O70,4801,4.801,1.0,19,0.19,0.2454770755885997,8,0.08,3.8395061728395055,16,0.23
work,M30O70,4801,4.801,1.2,19,0.19,0.2454770755885997,14,0.14,5.1234567901234565,15,0.22
work,M30O70,4801,4.801,1.4,25,0.25,0.3088393225939694,19,0.19,7.4,12,0.19
work,M30O70,4901,4.901,1.0,14,0.14,0.1702602230483271,10,0.1,4.697674418604652,14,0.29
work,M30O70,4901,4.901,1.2,19,0.19,0.2118546055349029,14,0.14,5.172839506172839,13,0.29
work,M30O70,4901,4.901,1.4,23,0.23,0.2484923585295332,14,0.14,5.311688311688312,12,0.28
work-1,M30O70,1001,1.001,1.0,14,0.14,0.1870714580751755,7,0.07,2.604651162790698,19,0.34
work-1,M30O70,1001,1.001,1.2,14,0.14,0.1870714580751755,7,0.07,2.604651162790698,19,0.34
work-1,M30O70,1001,1.001,1.4,15,0.15,0.2088393225939694,7,0.07,2.623529411764706,19,0.33
work-1,M30O70,1101,1.101,1.0,25,0.25,0.3256505576208178,13,0.13,4.1466666666666665,11,0.36
work-1,M30O70,1101,1.101,1.2,25,0.25,0.3256505576208178,13,0.13,4.2,13,0.32
work-1,M30O70,1101,1.101,1.4,25,0.25,0.3256505576208178,13,0.13,4.226666666666667,14,0.3
work-1,M30O70,1201,1.201,1.0,42,0.42,0.5107806691449814,9,0.09,3.1724137931034484,8,0.3
work-1,M30O70,1201,1.201,1.2,42,0.42,0.5107806691449814,9,0.09,3.1724137931034484,8,0.3
work-1,M30O70,1201,1.201,1.4,46,0.46,0.5642296571664601,10,0.1,3.4814814814814814,8,0.27
work-1,M30O70,1301,1.301,1.0,37,0.37,0.4523750516315572,10,0.1,3.380952380952381,13,0.23
work-1,M30O70,1301,1.301,1.2,37,0.37,0.4523750516315572,10,0.1,3.4444444444444446,13,0.22
work-1,M30O70,1301,1.301,1.4,37,0.37,0.4523750516315572,10,0.1,3.507936507936508,13,0.21
work-1,M30O70,1401,1.401,1.0,12,0.12,0.1267244940107393,10,0.1,3.636363636363636,14,0.37
work-1,M30O70,1401,1.401,1.2,12,0.12,0.1267244940107393,10,0.1,3.636363636363636,14,0.37
work-1,M30O70,1401,1.401,1.4,18,0.18,0.2573316811235027,14,0.14,4.585365853658536,13,0.33
work-1,M30O70,1501,1.501,1.0,25,0.25,0.2752168525402726,10,0.1,3.1333333333333333,13,0.36
work-1,M30O70,1501,1.501,1.2,27,0.27,0.3019413465510119,10,0.1,3.6301369863013697,12,0.33
work-1,M30O70,1501,1.501,1.4,30,0.3,0.3336224700536968,10,0.1,3.657142857142857,11,0.33
work-1,M30O70,1601,1.601,1.0,26,0.26,0.3810408921933085,16,0.16,5.324324324324325,12,0.28
work-1,M30O70,1601,1.601,1.2,26,0.26,0.3810408921933085,17,0.17,5.756756756756757,12,0.27
work-1,M30O70,1601,1.601,1.4,27,0.27,0.385997521685254,17,0.17,5.821917808219178,12,0.26
work-1,M30O70,1701,1.701,1.0,19,0.19,0.2118546055349029,18,0.18,7.493827160493828,9,0.28
work-1,M30O70,1701,1.701,1.2,19,0.19,0.2118546055349029,18,0.18,7.493827160493828,9,0.28
work-1,M30O70,1701,1.701,1.4,19,0.19,0.2454770755885997,19,0.19,7.987654320987654,9,0.26
work-1,M30O70,1801,1.801,1.0,13,0.13,0.098058653448988,10,0.1,3.2988505747126435,17,0.34
work-1,M30O70,1801,1.801,1.2,23,0.23,0.2484923585295332,7,0.07,2.5584415584415585,16,0.33
work-1,M30O70,1801,1.801,1.4,27,0.27,0.3019413465510119,7,0.07,2.4794520547945207,15,0.33
work-1,M30O70,1901,1.901,1.0,30,0.3,0.384056175134242,12,0.12,4.114285714285714,12,0.26
work-1,M30O70,1901,1.901,1.2,31,0.31,0.3890128046261875,12,0.12,4.304347826086956,12,0.24
work-1,M30O70,1901,1.901,1.4,35,0.35,0.4424617926476663,12,0.12,4.323076923076923,11,0.24
work-1,M30O70,2001,2.001,1.0,11,0.11,0.1385790995456423,9,0.09,3.651685393258427,16,0.32
work-1,M30O70,2001,2.001,1.2,12,0.12,0.1435357290375877,9,0.09,4.409090909090909,14,0.3
work-1,M30O70,2001,2.001,1.4,12,0.12,0.1435357290375877,9,0.09,4.409090909090909,14,0.3
work-1,M30O70,2101,2.101,1.0,8,0.08,0.0732755059892606,7,0.07,3.0869565217391304,18,0.32
work-1,M30O70,2101,2.101,1.2,10,0.1,0.1504337050805452,8,0.08,3.4444444444444446,17,0.31
work-1,M30O70,2101,2.101,1.4,11,0.11,0.1553903345724907,8,0.08,3.4719101123595504,17,0.3
work-1,M30O70,2201,2.201,1.0,25,0.25,0.3256505576208178,7,0.07,2.8666666666666667,13,0.34
work-1,M30O70,2201,2.201,1.2,32,0.32,0.4107806691449814,7,0.07,2.794117647058824,11,0.34
work-1,M30O70,2201,2.201,1.4,33,0.33,0.4157372986369269,7,0.07,2.8507462686567164,12,0.31
work-1,M30O70,2301,2.301,1.0,30,0.3,0.384056175134242,14,0.14,4.771428571428571,7,0.36
work-1,M30O70,2301,2.301,1.2,38,0.38,0.4909541511771995,14,0.14,4.387096774193548,7,0.34
work-1,M30O70,2301,2.301,1.4,38,0.38,0.4909541511771995,14,0.14,4.387096774193548,7,0.34
work-1,M30O70,2401,2.401,1.0,18,0.18,0.2573316811235027,12,0.12,3.5365853658536586,19,0.27
work-1,M30O70,2401,2.401,1.2,18,0.18,0.2573316811235027,12,0.12,3.5365853658536586,19,0.27
work-1,M30O70,2401,2.401,1.4,19,0.19,0.2622883106154481,12,0.12,3.567901234567901,19,0.26
work-1,M30O70,2501,2.501,1.0,26,0.26,0.3306071871127633,14,0.14,4.621621621621622,16,0.22
work-1,M30O70,2501,2.501,1.2,48,0.48,0.5741429161503511,5,0.05,2.0384615384615383,13,0.22
work-1,M30O70,2501,2.501,1.4,50,0.5,0.584056175134242,5,0.05,2.08,13,0.2
work-1,M30O70,2601,2.601,1.0,19,0.19,0.1950433705080545,12,0.12,4.851851851851852,12,0.31
work-1,M30O70,2601,2.601,1.2,30,0.3,0.3672449401073936,12,0.12,4.171428571428572,11,0.3
work-1,M30O70,2601,2.601,1.4,45,0.45,0.5424617926476663,9,0.09,2.8181818181818183,9,0.29
work-1,M30O70,2701,2.701,1.0,14,0.14,0.1702602230483271,12,0.12,4.046511627906977,13,0.34
work-1,M30O70,2701,2.701,1.2,14,0.14,0.1702602230483271,12,0.12,4.186046511627907,13,0.32
work-1,M30O70,2701,2.701,1.4,14,0.14,0.1870714580751755,14,0.14,4.883720930232558,13,0.29
work-1,M30O70,2801,2.801,1.0,11,0.11,0.1217678645187938,9,0.09,3.764044943820225,16,0.28
work-1,M30O70,2801,2.801,1.2,11,0.11,0.1217678645187938,9,0.09,4.123595505617978,15,0.27
work-1,M30O70,2801,2.801,1.4,15,0.15,0.1584056175134242,9,0.09,4.317647058823529,15,0.24
work-1,M30O70,2901,2.901,1.0,11,0.11,0.1553903345724907,10,0.1,2.842696629213483,16,0.41
work-1,M30O70,2901,2.901,1.2,12,0.12,0.1435357290375877,11,0.11,3.4545454545454546,15,0.38
work-1,M30O70,2901,2.901,1.4,14,0.14,0.1702602230483271,11,0.11,3.558139534883721,15,0.35
work-1,M30O70,3001,3.001,1.0,25,0.25,0.3088393225939694,7,0.07,2.813333333333333,13,0.33
work-1,M30O70,3001,3.001,1.2,25,0.25,0.3088393225939694,8,0.08,3.0,13,0.32
work-1,M30O70,3001,3.001,1.4,31,0.31,0.3890128046261875,8,0.08,2.8840579710144927,12,0.31
work-1,M30O70,3101,3.101,1.0,15,0.15,0.1752168525402726,11,0.11,3.7058823529411766,16,0.3
work-1,M30O70,3101,3.101,1.2,15,0.15,0.1752168525402726,11,0.11,3.7058823529411766,16,0.3
work-1,M30O70,3101,3.101,1.4,15,0.15,0.1752168525402726,11,0.11,3.7058823529411766,16,0.3
work-1,M30O70,3201,3.201,1.0,17,0.17,0.2019413465510119,8,0.08,3.3373493975903616,15,0.3
work-1,M30O70,3201,3.201,1.2,17,0.17,0.2019413465510119,8,0.08,3.72289156626506,14,0.29
work-1,M30O70,3201,3.201,1.4,17,0.17,0.2019413465510119,9,0.09,4.542168674698795,12,0.28
work-1,M30O70,3301,3.301,1.0,19,0.19,0.2286658405617513,14,0.14,4.604938271604938,14,0.3
work-1,M30O70,3301,3.301,1.2,19,0.19,0.2286658405617513,14,0.14,4.604938271604938,14,0.3
work-1,M30O70,3301,3.301,1.4,19,0.19,0.2286658405617513,16,0.16,5.444444444444445,13,0.28
work-1,M30O70,3401,3.401,1.0,33,0.33,0.3821148285832301,11,0.11,3.6865671641791047,13,0.27
work-1,M30O70,3401,3.401,1.2,33,0.33,0.3821148285832301,12,0.12,4.074626865671642,13,0.25
work-1,M30O70,3401,3.401,1.4,33,0.33,0.3821148285832301,12,0.12,4.074626865671642,13,0.25
work-1,M30O70,3501,3.501,1.0,42,0.42,0.578025609252375,4,0.04,1.862068965517241,13,0.28
work-1,M30O70,3501,3.501,1.2,45,0.45,0.6265179677819083,4,0.04,1.8727272727272728,12,0.27
work-1,M30O70,3501,3.501,1.4,48,0.48,0.6413878562577447,4,0.04,1.8846153846153848,11,0.26
work-1,M30O70,3601,3.601,1.0,27,0.27,0.3187525815778604,6,0.06,2.4794520547945207,15,0.31
work-1,M30O70,3601,3.601,1.2,27,0.27,0.3187525815778604,6,0.06,2.616438356164384,16,0.28
work-1,M30O70,3601,3.601,1.4,29,0.29,0.3286658405617513,6,0.06,2.7746478873239435,15,0.26
work-1,M30O70,3701,3.701,1.0,32,0.32,0.3771581990912846,13,0.13,3.882352941176471,14,0.27
work-1,M30O70,3701,3.701,1.2,35,0.35,0.4088393225939694,13,0.13,4.015384615384615,13,0.26
work-1,M30O70,3701,3.701,1.4,35,0.35,0.4088393225939694,13,0.13,4.138461538461539,13,0.24
work-1,M30O70,3801,3.801,1.0,15,0.15,0.1752168525402726,6,0.06,2.717647058823529,21,0.25
work-1,M30O70,3801,3.801,1.2,21,0.21,0.2217678645187938,9,0.09,3.3037974683544302,18,0.23
work-1,M30O70,3801,3.801,1.4,25,0.25,0.2752168525402726,9,0.09,3.2666666666666666,17,0.23
work-1,M30O70,3901,3.901,1.0,14,0.14,0.1870714580751755,13,0.13,5.093023255813954,15,0.26
work-1,M30O70,3901,3.901,1.2,29,0.29,0.3118546055349029,11,0.11,4.267605633802817,13,0.24
work-1,M30O70,3901,3.901,1.4,31,0.31,0.3217678645187939,11,0.11,4.478260869565218,13,0.21
work-1,M30O70,4001,4.001,1.0,14,0.14,0.1534489880214787,12,0.12,3.953488372093023,18,0.27
work-1,M30O70,4001,4.001,1.2,26,0.26,0.3137959520859149,6,0.06,3.108108108108108,16,0.23
work-1,M30O70,4001,4.001,1.4,26,0.26,0.3137959520859149,8,0.08,3.702702702702703,15,0.2
work-1,M30O70,4101,4.101,1.0,26,0.26,0.2801734820322181,8,0.08,3.324324324324324,13,0.31
work-1,M30O70,4101,4.101,1.2,34,0.34,0.3702602230483271,10,0.1,3.515151515151515,11,0.29
work-1,M30O70,4101,4.101,1.4,36,0.36,0.380173482032218,14,0.14,4.8125,9,0.29
work-1,M30O70,4201,4.2010000000000005,1.0,33,0.33,0.4325485336637753,5,0.05,2.791044776119403,13,0.25
work-1,M30O70,4201,4.2010000000000005,1.2,33,0.33,0.4325485336637753,5,0.05,2.82089552238806,14,0.23
work-1,M30O70,4201,4.2010000000000005,1.4,33,0.33,0.4325485336637753,5,0.05,2.82089552238806,14,0.23
work-1,M30O70,4301,4.301,1.0,35,0.35,0.4256505576208178,5,0.05,2.6923076923076925,16,0.2
work-1,M30O70,4301,4.301,1.2,37,0.37,0.4355638166047088,5,0.05,2.7142857142857144,15,0.2
work-1,M30O70,4301,4.301,1.4,37,0.37,0.4355638166047088,5,0.05,2.746031746031746,16,0.18
work-1,M30O70,4401,4.401,1.0,40,0.4,0.484056175134242,6,0.06,2.333333333333333,9,0.34
work-1,M30O70,4401,4.401,1.2,41,0.41,0.4890128046261875,6,0.06,2.3559322033898304,9,0.33
work-1,M30O70,4401,4.401,1.4,43,0.43,0.4989260636100784,6,0.06,2.6140350877192984,9,0.29
work-1,M30O70,4501,4.501,1.0,24,0.24,0.303882693102024,13,0.13,4.026315789473684,16,0.25
work-1,M30O70,4501,4.501,1.2,28,0.28,0.3405204460966543,14,0.14,4.611111111111111,15,0.21
work-1,M30O70,4501,4.501,1.4,28,0.28,0.3405204460966543,15,0.15,5.333333333333333,14,0.2
work-1,M30O70,4601,4.601,1.0,28,0.28,0.3405204460966543,7,0.07,2.9444444444444446,12,0.32
work-1,M30O70,4601,4.601,1.2,28,0.28,0.3405204460966543,7,0.07,3.0,12,0.31
work-1,M30O70,4601,4.601,1.4,28,0.28,0.3405204460966543,7,0.07,3.25,12,0.29
work-1,M30O70,4701,4.7010000000000005,1.0,22,0.22,0.2435357290375877,11,0.11,3.9743589743589753,11,0.33
work-1,M30O70,4701,4.7010000000000005,1.2,22,0.22,0.2435357290375877,11,0.11,4.0256410256410255,13,0.29
work-1,M30O70,4701,4.7010000000000005,1.4,22,0.22,0.2435357290375877,11,0.11,4.307692307692308,13,0.27
work-1,M30O70,4801,4.801,1.0,7,0.07,0.0683188764973151,6,0.06,2.870967741935484,22,0.27
work-1,M30O70,4801,4.801,1.2,11,0.11,0.1553903345724907,8,0.08,3.404494382022472,19,0.26
work-1,M30O70,4801,4.801,1.4,14,0.14,0.1870714580751755,8,0.08,3.558139534883721,17,0.25
work-1,M30O70,4901,4.901,1.0,14,0.14,0.1702602230483271,13,0.13,5.627906976744186,12,0.28
work-1,M30O70,4901,4.901,1.2,39,0.39,0.4959107806691449,13,0.13,4.245901639344262,10,0.26
work-1,M30O70,4901,4.901,1.4,39,0.39,0.4959107806691449,14,0.14,4.967213114754099,9,0.25
work-2,M30O70,1001,1.001,1.0,13,0.13,0.1484923585295332,9,0.09,4.011494252873563,15,0.3
work-2,M30O70,1001,1.001,1.2,13,0.13,0.1484923585295332,12,0.12,5.068965517241379,15,0.23
work-2,M30O70,1001,1.001,1.4,19,0.19,0.2286658405617513,12,0.12,5.395061728395062,14,0.19
work-2,M30O70,1101,1.101,1.0,15,0.15,0.192028087567121,11,0.11,3.988235294117647,16,0.27
work-2,M30O70,1101,1.101,1.2,19,0.19,0.2286658405617513,11,0.11,3.9876543209876543,15,0.27
work-2,M30O70,1101,1.101,1.4,31,0.31,0.3553903345724907,7,0.07,3.1159420289855078,15,0.23
work-2,M30O70,1201,1.201,1.0,15,0.15,0.2256505576208178,10,0.1,3.823529411764706,16,0.28
work-2,M30O70,1201,1.201,1.2,20,0.2,0.2672449401073936,10,0.1,4.025,15,0.25
work-2,M30O70,1201,1.201,1.4,20,0.2,0.2672449401073936,10,0.1,4.375,14,0.25
work-2,M30O70,1301,1.301,1.0,11,0.11,0.1722015695993391,10,0.1,3.202247191011236,18,0.33
work-2,M30O70,1301,1.301,1.2,13,0.13,0.18211482858323,10,0.1,3.873563218390805,17,0.29
work-2,M30O70,1301,1.301,1.4,34,0.34,0.487938868236266,6,0.06,2.333333333333333,15,0.27
work-2,M30O70,1401,1.401,1.0,23,0.23,0.2989260636100785,11,0.11,3.935064935064935,15,0.25
work-2,M30O70,1401,1.401,1.2,23,0.23,0.2989260636100785,11,0.11,4.012987012987013,15,0.24
work-2,M30O70,1401,1.401,1.4,23,0.23,0.2989260636100785,11,0.11,4.714285714285714,14,0.23
work-2,M30O70,1501,1.501,1.0,41,0.41,0.4553903345724907,13,0.13,3.915254237288136,8,0.33
work-2,M30O70,1501,1.501,1.2,43,0.43,0.48211482858323,14,0.14,4.473684210526316,8,0.3
work-2,M30O70,1501,1.501,1.4,46,0.46,0.5137959520859149,15,0.15,5.148148148148148,7,0.28
work-2,M30O70,1601,1.601,1.0,27,0.27,0.3019413465510119,12,0.12,5.410958904109589,10,0.26
work-2,M30O70,1601,1.601,1.2,43,0.43,0.4653035935563817,12,0.12,5.491228070175438,8,0.23
work-2,M30O70,1601,1.601,1.4,46,0.46,0.4801734820322181,12,0.12,6.111111111111111,7,0.21
work-2,M30O70,1701,1.701,1.0,36,0.36,0.4474184221396117,11,0.11,3.84375,11,0.26
work-2,M30O70,1701,1.701,1.2,36,0.36,0.4474184221396117,11,0.11,3.84375,11,0.26
work-2,M30O70,1701,1.701,1.4,39,0.39,0.4622883106154482,14,0.14,5.131147540983607,9,0.24
work-2,M30O70,1801,1.801,1.0,38,0.38,0.3900867410161091,11,0.11,3.7096774193548394,12,0.24
work-2,M30O70,1801,1.801,1.2,38,0.38,0.3900867410161091,11,0.11,4.032258064516129,11,0.24
work-2,M30O70,1801,1.801,1.4,38,0.38,0.3900867410161091,11,0.11,4.032258064516129,11,0.24
work-2,M30O70,1901,1.901,1.0,10,0.1,0.0831887649731515,9,0.09,3.577777777777778,15,0.36
work-2,M30O70,1901,1.901,1.2,11,0.11,0.1722015695993391,10,0.1,4.123595505617978,14,0.35
work-2,M30O70,1901,1.901,1.4,14,0.14,0.1198265179677819,11,0.11,4.697674418604652,11,0.35
